booking_id,booking_datetime,pickup_location,drop_location,distance_km,estimated_fare,booking_hour,booking_day,booking_day_of_week,passenger_count,vehicle_type,payment_method,driver_rating,customer_rating,driver_experience_years,driver_acceptance_rate,customer_previous_cancellations,customer_total_bookings,driver_previous_cancellations,surge_multiplier,estimated_pickup_time_minutes,weather,traffic_condition,booking_source,is_weekend,cancellation
CAB_15775,2024-10-16 22:30:00,Harbor,Market,8.75,186.13,22,16,2,3,Premium,Wallet,3.91,3.64,5.98,74.24,1,38,0,1.0,23.07,Clear,Low,Website,0,0
CAB_15776,2025-07-16 12:42:00,Airport,Residential,13.81,286.38,12,16,2,4,Economy,Cash,4.26,4.71,6.72,80.23,0,44,3,1.0,26.35,Clear,Low,Website,0,0
CAB_15777,2026-07-20 00:59:00,Airport,Residential,8.79,177.41,0,20,0,2,SUV,Wallet,4.55,4.79,5.6,74.42,1,43,0,1.89,43.14,Rainy,Low,Website,0,1
CAB_15778,2026-09-26 22:24:00,Downtown,University,2.61,120.0,22,26,5,1,Economy,Cash,4.55,4.54,2.66,67.49,0,26,1,1.22,45.26,Cloudy,Heavy,App,1,1
CAB_15779,2025-06-13 00:23:00,University,Old Town,7.67,127.7,0,13,4,1,Economy,Cash,4.99,4.7,0.91,93.0,2,36,1,1.0,29.28,Clear,Moderate,Call Center,0,0
CAB_15780,2024-12-09 22:11:00,Old Town,Downtown,9.89,211.66,22,9,0,3,SUV,Cash,4.23,5.0,5.62,99.0,1,42,2,1.0,39.6,Cloudy,Low,App,0,0
CAB_15781,2024-01-05 03:47:00,University,Residential,3.57,120.0,3,5,4,4,Economy,Wallet,4.64,4.3,8.02,92.32,1,35,1,1.0,16.77,Clear,Low,Website,0,0
CAB_15782,2026-11-15 17:23:00,Business District,Harbor,7.22,181.08,17,15,6,2,Economy,UPI,3.56,3.79,5.24,67.08,1,41,0,1.25,44.47,Cloudy,Moderate,App,1,1
CAB_15783,2025-01-02 19:32:00,Business District,Harbor,10.21,236.32,19,2,3,3,Economy,Cash,4.37,4.7,6.64,96.38,0,37,0,1.54,49.64,Cloudy,Heavy,Call Center,0,1
CAB_15784,2024-07-23 05:35:00,Market,Market,7.03,178.83,5,23,1,2,Premium,Card,4.45,4.74,0.5,99.0,2,30,2,1.37,40.51,Storm,Low,App,0,0
CAB_15785,2025-04-28 20:03:00,Harbor,University,13.26,250.32,20,28,0,2,Premium,Card,4.43,4.99,5.61,88.51,2,36,1,1.23,47.63,Clear,Heavy,Website,0,0
CAB_15786,2025-12-13 14:08:00,Old Town,Business District,13.65,303.13,14,13,5,1,Premium,Cash,4.42,4.28,7.94,75.85,1,35,1,1.0,56.23,Cloudy,Moderate,Call Center,1,1
CAB_15787,2024-04-28 10:08:00,Airport,Harbor,8.78,191.09,10,28,6,2,SUV,Cash,5.0,4.02,12.33,57.18,0,44,0,1.25,52.21,Clear,Severe,App,1,1
CAB_15788,2024-10-04 04:55:00,Business District,Business District,9.28,200.28,4,4,4,2,Economy,Cash,4.96,4.0,6.85,95.02,2,32,0,1.63,33.45,Rainy,Low,App,0,0
CAB_15789,2025-12-13 14:19:00,Residential,Harbor,9.9,216.17,14,13,5,2,Premium,Card,3.98,4.5,3.08,50.3,2,44,0,1.52,45.58,Snow,Moderate,Call Center,1,0
CAB_15790,2025-10-10 07:15:00,Downtown,Market,6.48,130.62,7,10,4,1,Premium,Wallet,4.23,4.86,0.5,66.1,0,32,3,1.0,29.3,Clear,Low,App,0,0
CAB_15791,2025-04-23 10:53:00,Residential,Residential,14.96,323.16,10,23,2,4,Premium,Cash,4.72,3.87,9.02,89.3,2,29,1,1.0,65.91,Cloudy,Moderate,Call Center,0,1
CAB_15792,2026-09-11 23:22:00,University,Old Town,2.25,120.0,23,11,4,4,Economy,Card,4.29,4.78,6.13,97.58,1,34,1,1.69,45.6,Rainy,Heavy,App,0,1
CAB_15793,2025-03-08 00:08:00,Business District,Market,12.97,305.73,0,8,5,3,Premium,Card,4.37,4.69,4.91,64.6,2,32,0,1.73,73.52,Storm,Severe,Call Center,1,1
CAB_15794,2024-03-14 13:41:00,Harbor,Old Town,3.27,120.0,13,14,3,2,Economy,UPI,4.97,4.88,8.65,99.0,3,33,2,1.34,29.0,Cloudy,Heavy,Partner,0,1
CAB_15795,2024-07-01 11:52:00,Market,Downtown,8.04,171.02,11,1,0,4,Premium,Cash,4.5,3.95,6.6,87.07,0,32,2,1.0,27.52,Clear,Low,Partner,0,0
CAB_15796,2025-02-17 14:30:00,Harbor,Old Town,1.0,120.0,14,17,0,4,Economy,UPI,5.0,4.31,2.68,63.66,1,28,2,1.0,21.23,Clear,Moderate,Call Center,0,0
CAB_15797,2026-08-13 10:22:00,University,University,8.44,185.91,10,13,3,4,Economy,UPI,4.37,5.0,2.21,79.5,1,31,2,1.3,29.25,Rainy,Low,Website,0,1
CAB_15798,2025-12-14 02:58:00,Residential,Business District,4.41,120.0,2,14,6,3,Economy,Cash,4.54,4.28,1.9,72.01,0,31,1,1.0,26.16,Cloudy,Moderate,App,1,0
CAB_15799,2024-05-26 00:16:00,University,Residential,10.29,215.58,0,26,6,2,Premium,UPI,4.26,3.98,3.57,99.0,0,32,1,1.88,54.64,Rainy,Moderate,App,1,1
CAB_15800,2025-07-21 01:10:00,Old Town,Old Town,7.73,120.0,1,21,0,4,Economy,Wallet,3.47,3.95,3.1,70.79,3,34,0,1.25,48.85,Clear,Severe,App,0,1
CAB_15801,2024-03-25 23:36:00,Harbor,Residential,5.61,132.33,23,25,0,1,Auto,Card,4.65,4.82,3.37,60.79,0,34,1,1.18,31.96,Clear,Heavy,App,0,0
CAB_15802,2026-05-08 09:31:00,University,University,9.72,224.95,9,8,4,2,Economy,Cash,4.75,4.97,3.13,78.06,4,39,4,1.23,27.14,Clear,Low,App,0,0
CAB_15803,2026-09-15 20:55:00,Business District,Old Town,2.64,120.0,20,15,1,2,Premium,Wallet,4.37,4.96,6.92,82.05,1,33,0,1.0,16.95,Clear,Moderate,Website,0,0
CAB_15804,2024-12-16 15:19:00,Old Town,Harbor,2.71,120.0,15,16,0,3,Premium,UPI,4.42,4.72,4.41,91.06,1,41,2,1.43,20.48,Snow,Low,App,0,0
CAB_15805,2025-04-17 11:46:00,Old Town,Airport,1.0,120.0,11,17,3,2,SUV,Wallet,3.9,4.24,5.64,64.17,3,32,1,1.68,5.0,Rainy,Low,App,0,0
CAB_15806,2026-01-18 07:27:00,Airport,Residential,11.84,304.28,7,18,6,2,Economy,Cash,4.72,4.62,2.96,77.3,1,27,0,1.0,26.01,Clear,Low,Website,1,0
CAB_15807,2024-09-29 03:37:00,Business District,Business District,15.48,336.64,3,29,6,1,Premium,Card,4.32,4.21,2.44,99.0,2,28,1,1.99,66.9,Rainy,Severe,Website,1,1
CAB_15808,2026-07-02 09:52:00,Business District,Residential,13.89,357.7,9,2,3,3,SUV,Cash,5.0,4.5,5.45,68.78,1,32,0,1.2,51.45,Clear,Low,Website,0,0
CAB_15809,2024-10-21 15:48:00,Residential,Market,3.4,120.0,15,21,0,4,Premium,UPI,3.49,4.45,6.46,92.0,3,36,1,1.72,26.52,Rainy,Low,App,0,1
CAB_15810,2026-02-17 01:04:00,Old Town,Business District,9.64,159.07,1,17,1,1,SUV,Wallet,4.54,4.44,10.12,87.9,0,32,1,1.0,32.55,Clear,Low,App,0,0
CAB_15811,2025-03-27 05:22:00,Downtown,Downtown,16.59,320.99,5,27,3,3,Economy,UPI,4.07,4.5,5.11,77.8,5,36,0,1.0,60.05,Cloudy,Low,Call Center,0,1
CAB_15812,2024-10-13 17:03:00,Downtown,Airport,9.49,210.31,17,13,6,4,Premium,Cash,4.67,5.0,7.67,99.0,2,36,1,1.18,41.64,Clear,Moderate,App,1,0
CAB_15813,2024-04-22 14:36:00,Business District,Harbor,5.45,120.0,14,22,0,1,SUV,Wallet,4.05,3.89,7.79,92.8,2,33,0,1.0,29.99,Clear,Moderate,Partner,0,0
CAB_15814,2025-02-08 21:12:00,Airport,Harbor,8.59,214.06,21,8,5,1,SUV,UPI,4.16,3.9,2.9,96.79,1,29,2,1.87,43.63,Rainy,Low,App,1,0
CAB_15815,2024-06-06 15:34:00,Downtown,Airport,6.15,125.59,15,6,3,4,Premium,UPI,4.34,4.77,2.48,99.0,2,29,2,1.5,15.03,Rainy,Low,Website,0,0
CAB_15816,2024-10-26 13:20:00,Downtown,Downtown,13.67,290.78,13,26,5,4,Premium,Cash,4.76,4.43,9.15,81.34,1,38,0,1.29,44.78,Cloudy,Heavy,Call Center,1,1
CAB_15817,2024-08-12 00:08:00,Downtown,University,16.56,334.56,0,12,0,1,SUV,Cash,4.52,4.16,4.51,76.0,3,40,0,1.0,63.82,Cloudy,Low,App,0,1
CAB_15818,2024-12-28 13:52:00,Old Town,Airport,4.77,120.0,13,28,5,1,Economy,UPI,4.58,4.54,3.9,94.97,2,30,5,1.29,41.11,Clear,Heavy,Call Center,1,0
CAB_15819,2024-03-17 12:19:00,Airport,Old Town,1.33,120.0,12,17,6,3,SUV,Wallet,3.8,3.81,2.7,78.39,1,31,3,1.68,8.33,Rainy,Low,Partner,1,0
CAB_15820,2026-06-20 02:36:00,Market,Harbor,1.0,120.0,2,20,5,2,Premium,Card,4.92,3.97,0.57,81.9,1,34,0,1.21,30.97,Rainy,Low,Website,1,0
CAB_15821,2025-07-29 04:11:00,Downtown,Residential,10.68,284.24,4,29,1,2,Premium,Wallet,4.49,5.0,8.65,81.95,1,37,1,1.0,36.2,Clear,Moderate,App,0,1
CAB_15822,2025-09-12 04:54:00,University,Downtown,9.43,220.92,4,12,4,4,Economy,Wallet,4.4,4.06,0.84,75.68,1,24,2,1.0,44.14,Cloudy,Low,Call Center,0,0
CAB_15823,2024-07-07 21:54:00,Business District,Airport,10.7,220.91,21,7,6,4,Economy,Cash,4.96,4.27,4.08,47.83,1,27,1,1.0,39.6,Clear,Moderate,App,1,1
CAB_15824,2026-08-26 21:53:00,Airport,Old Town,5.61,149.1,21,26,2,3,Economy,Cash,4.99,5.0,4.77,77.56,1,37,1,1.28,32.08,Clear,Heavy,Website,0,0
CAB_15825,2026-07-14 21:35:00,University,Harbor,6.64,130.54,21,14,1,3,SUV,UPI,4.1,4.37,0.5,63.63,1,36,1,1.0,34.8,Clear,Moderate,Call Center,0,1
CAB_15826,2024-07-04 23:49:00,Business District,Airport,5.78,120.0,23,4,3,4,SUV,UPI,4.96,4.67,1.73,74.27,0,32,0,1.0,26.13,Clear,Low,App,0,0
CAB_15827,2026-02-10 20:28:00,University,Business District,10.06,184.1,20,10,1,1,Auto,Cash,4.35,5.0,12.94,90.31,2,42,3,2.09,68.71,Storm,Heavy,Website,0,1
CAB_15828,2024-02-29 23:04:00,Old Town,Downtown,7.26,172.04,23,29,3,3,Economy,Wallet,4.6,3.79,11.95,99.0,2,31,1,1.0,36.77,Cloudy,Low,App,0,0
CAB_15829,2024-03-07 18:50:00,Downtown,University,11.05,223.81,18,7,3,1,Premium,Wallet,4.1,4.19,1.13,80.99,0,41,1,1.7,43.87,Rainy,Low,Website,0,1
CAB_15830,2024-03-28 04:26:00,Harbor,University,14.19,299.22,4,28,3,4,Economy,Wallet,3.98,4.45,7.85,75.83,1,37,0,1.0,48.9,Clear,Moderate,Website,0,1
CAB_15831,2026-03-23 09:24:00,Residential,Harbor,3.22,120.0,9,23,0,1,Economy,Wallet,4.57,3.23,6.22,99.0,0,33,0,1.31,16.44,Clear,Moderate,App,0,0
CAB_15832,2024-11-07 09:45:00,Harbor,Old Town,9.12,191.28,9,7,3,4,Premium,Card,3.73,4.75,8.76,90.07,0,31,1,1.26,46.04,Cloudy,Heavy,Partner,0,1
CAB_15833,2025-01-17 05:34:00,Harbor,Downtown,5.83,120.0,5,17,4,4,Economy,Card,4.65,3.62,5.69,87.5,1,28,0,1.96,53.1,Rainy,Heavy,App,0,1
CAB_15834,2024-03-05 13:31:00,Old Town,Market,4.0,120.0,13,5,1,4,Economy,Wallet,4.88,4.86,3.76,99.0,0,35,1,1.36,43.58,Clear,Severe,App,0,0
CAB_15835,2026-02-19 21:03:00,Residential,Residential,14.42,323.95,21,19,3,1,Premium,Card,5.0,5.0,1.39,59.84,1,34,0,1.37,30.26,Rainy,Low,App,0,1
CAB_15836,2026-11-07 06:33:00,Harbor,Old Town,8.87,217.83,6,7,5,1,Economy,Card,4.03,4.27,6.29,83.49,0,29,1,2.17,55.73,Storm,Heavy,Website,1,1
CAB_15837,2026-10-27 20:18:00,Residential,University,7.13,120.0,20,27,1,1,Economy,Cash,4.72,5.0,6.21,72.22,0,35,1,1.47,34.32,Storm,Moderate,Website,0,0
CAB_15838,2024-06-01 05:25:00,Old Town,University,17.8,421.75,5,1,5,1,Auto,Card,4.43,4.35,10.87,97.04,1,32,3,1.49,58.34,Storm,Low,Partner,1,1
CAB_15839,2024-09-03 00:39:00,Airport,Residential,11.12,221.24,0,3,1,2,Auto,Card,5.0,5.0,6.9,81.12,1,47,0,1.28,47.55,Storm,Low,App,0,1
CAB_15840,2024-03-09 23:35:00,Harbor,Business District,16.29,367.36,23,9,5,3,Economy,Cash,4.21,4.54,4.3,85.48,0,47,1,1.0,59.44,Cloudy,Low,App,1,1
CAB_15841,2026-03-14 22:06:00,Harbor,Downtown,11.6,203.04,22,14,5,3,Premium,Cash,5.0,4.77,7.72,99.0,2,28,1,1.86,44.89,Rainy,Low,App,1,0
CAB_15842,2024-04-08 10:05:00,Downtown,University,5.69,122.77,10,8,0,4,Auto,Card,4.69,3.94,10.13,74.45,3,41,2,1.0,24.0,Clear,Low,Call Center,0,0
CAB_15843,2026-03-19 21:45:00,Harbor,Downtown,5.15,120.0,21,19,3,2,Economy,Card,4.21,4.34,0.5,90.03,0,31,1,1.0,35.47,Clear,Moderate,Website,0,0
CAB_15844,2024-06-25 05:15:00,Airport,Harbor,17.13,382.46,5,25,1,4,Economy,Card,4.36,5.0,1.31,85.75,1,39,1,1.26,66.78,Storm,Moderate,App,0,1
CAB_15845,2026-10-19 14:10:00,Business District,Old Town,1.0,120.0,14,19,0,3,Economy,Cash,4.22,4.28,8.94,77.07,1,33,2,1.6,14.25,Rainy,Low,App,0,0
CAB_15846,2025-12-12 13:35:00,Old Town,Market,15.05,352.03,13,12,4,2,SUV,Card,4.35,5.0,3.59,81.0,3,40,0,1.3,66.69,Clear,Heavy,Call Center,0,1
CAB_15847,2024-08-21 12:45:00,University,Residential,7.83,151.45,12,21,2,3,SUV,Cash,3.33,4.95,7.0,92.08,1,37,0,1.0,24.97,Clear,Low,Call Center,0,0
CAB_15848,2025-12-20 04:44:00,Harbor,Downtown,1.0,120.0,4,20,5,2,Premium,UPI,4.48,4.71,7.46,99.0,1,35,1,1.0,13.92,Clear,Moderate,App,1,0
CAB_15849,2025-05-15 17:49:00,Downtown,Airport,3.15,120.0,17,15,3,3,Economy,Cash,5.0,4.61,1.67,99.0,1,30,0,1.37,7.37,Clear,Low,App,0,0
CAB_15850,2026-11-16 09:33:00,Harbor,Downtown,2.74,120.0,9,16,0,2,Economy,Wallet,4.23,4.51,2.4,84.24,0,34,0,1.89,38.57,Storm,Moderate,Call Center,0,0
CAB_15851,2024-10-23 11:31:00,Residential,University,5.35,120.0,11,23,2,3,SUV,Wallet,4.13,4.49,6.21,60.79,0,39,2,1.58,28.94,Rainy,Heavy,App,0,1
CAB_15852,2026-12-22 03:33:00,University,Residential,1.0,120.0,3,22,1,4,Economy,Cash,4.53,4.03,3.41,99.0,0,26,0,1.36,16.53,Storm,Low,Partner,0,0
CAB_15853,2024-03-21 11:34:00,Airport,Downtown,6.76,123.42,11,21,3,2,Auto,Cash,4.46,4.84,8.05,61.08,2,30,0,1.0,30.75,Clear,Low,Partner,0,0
CAB_15854,2025-10-16 15:06:00,Residential,Old Town,10.63,213.36,15,16,3,1,Premium,Wallet,4.67,3.72,6.75,99.0,1,38,0,1.0,22.77,Clear,Low,Website,0,0
CAB_15855,2025-12-04 09:34:00,Downtown,Downtown,11.55,225.1,9,4,3,2,Auto,Cash,4.43,5.0,2.25,79.98,0,31,1,2.09,41.07,Rainy,Moderate,App,0,1
CAB_15856,2024-01-03 07:10:00,Business District,Residential,13.33,271.25,7,3,2,1,SUV,Cash,4.43,4.24,7.17,77.57,2,31,0,1.0,49.07,Clear,Low,App,0,0
CAB_15857,2025-03-20 07:01:00,University,Business District,12.86,319.43,7,20,3,4,Economy,Cash,4.88,4.96,0.5,84.08,1,32,0,1.0,41.91,Clear,Moderate,Website,0,0
CAB_15858,2024-03-11 21:21:00,Business District,Old Town,8.67,236.45,21,11,0,4,Economy,UPI,4.51,4.36,1.49,71.56,1,42,1,1.0,12.87,Cloudy,Low,Call Center,0,0
CAB_15859,2025-12-06 08:20:00,Airport,Old Town,3.58,120.0,8,6,5,3,SUV,Cash,4.5,4.38,9.8,91.84,1,45,2,1.28,21.09,Cloudy,Low,Call Center,1,0
CAB_15860,2025-01-21 18:13:00,Airport,Business District,5.63,172.82,18,21,1,1,Premium,Wallet,5.0,4.91,7.45,99.0,1,30,0,1.67,31.27,Rainy,Low,App,0,0
CAB_15861,2024-11-07 18:23:00,Residential,Downtown,10.04,249.65,18,7,3,3,Premium,Wallet,5.0,5.0,3.79,99.0,0,35,3,1.12,40.78,Cloudy,Low,App,0,0
CAB_15862,2025-06-02 13:38:00,Airport,University,12.31,246.45,13,2,0,3,Premium,Card,4.15,5.0,6.61,83.99,2,38,1,1.0,45.4,Clear,Low,Call Center,0,0
CAB_15863,2026-01-10 13:21:00,Old Town,Harbor,3.77,120.0,13,10,5,4,Premium,Wallet,4.17,3.87,3.9,85.68,2,29,0,1.23,32.93,Storm,Moderate,Call Center,1,0
CAB_15864,2026-05-28 12:28:00,Market,Harbor,12.83,289.18,12,28,3,1,Economy,UPI,4.76,4.21,8.0,83.31,0,36,1,1.31,58.14,Clear,Heavy,App,0,0
CAB_15865,2025-02-19 08:50:00,Harbor,Airport,10.39,242.42,8,19,2,2,Premium,UPI,4.58,4.35,4.95,83.04,1,31,0,1.69,62.0,Cloudy,Severe,App,0,1
CAB_15866,2025-06-24 03:15:00,Old Town,Residential,8.16,181.0,3,24,1,3,SUV,Card,3.97,4.28,0.93,96.24,3,25,0,1.0,23.9,Clear,Moderate,Call Center,0,0
CAB_15867,2024-07-11 22:02:00,Downtown,Downtown,3.31,120.0,22,11,3,3,Economy,UPI,4.58,4.09,9.64,76.49,0,36,1,1.57,25.71,Rainy,Heavy,App,0,1
CAB_15868,2026-02-27 00:55:00,Old Town,Harbor,13.71,340.03,0,27,4,4,SUV,Cash,4.52,3.77,0.5,89.45,0,45,1,1.0,42.21,Clear,Moderate,App,0,1
CAB_15869,2025-12-12 22:08:00,University,Harbor,4.18,120.0,22,12,4,3,Premium,Card,3.86,4.73,0.5,54.85,4,45,0,1.0,20.02,Cloudy,Low,App,0,1
CAB_15870,2026-01-07 00:37:00,Residential,Airport,11.58,287.74,0,7,2,3,Economy,Cash,4.97,5.0,12.06,97.08,2,32,2,1.29,34.72,Rainy,Low,Website,0,0
CAB_15871,2024-04-15 13:41:00,Business District,University,1.0,120.0,13,15,0,2,Economy,Wallet,3.81,4.89,7.86,96.81,3,30,0,1.0,5.0,Clear,Low,Call Center,0,0
CAB_15872,2026-04-04 08:04:00,Old Town,Market,10.75,214.27,8,4,5,1,Economy,Wallet,4.85,4.45,5.44,99.0,1,36,0,1.54,50.59,Cloudy,Heavy,Website,1,0
CAB_15873,2024-01-21 13:00:00,University,Market,12.71,275.41,13,21,6,3,SUV,Card,4.96,5.0,9.52,69.11,1,35,1,1.22,75.64,Cloudy,Severe,Partner,1,1
CAB_15874,2024-06-07 16:24:00,Harbor,Airport,11.72,237.4,16,7,4,3,Economy,UPI,4.87,4.81,2.22,69.0,4,43,0,2.25,71.14,Rainy,Heavy,Partner,0,1
CAB_15875,2026-04-13 21:20:00,Market,Harbor,12.62,256.14,21,13,0,1,SUV,Wallet,4.8,4.95,6.5,90.9,0,26,4,1.91,75.37,Snow,Severe,Partner,0,1
CAB_15876,2026-08-20 21:34:00,Downtown,Harbor,6.95,167.83,21,20,3,2,Economy,Card,4.8,3.97,13.22,83.7,0,32,4,1.35,32.25,Cloudy,Heavy,Call Center,0,0
CAB_15877,2026-10-28 13:24:00,Market,Downtown,14.09,303.39,13,28,2,2,SUV,Cash,4.62,4.06,3.71,87.46,2,31,0,1.48,56.17,Rainy,Moderate,Partner,0,1
CAB_15878,2025-12-10 03:53:00,University,Airport,7.43,166.69,3,10,2,2,Economy,Wallet,5.0,4.02,0.5,85.19,2,35,0,1.0,34.51,Cloudy,Low,App,0,0
CAB_15879,2025-03-13 23:08:00,Business District,Airport,3.68,120.0,23,13,3,3,Auto,Wallet,4.52,3.63,6.44,76.89,2,28,0,1.0,28.82,Clear,Moderate,Website,0,0
CAB_15880,2024-07-26 19:19:00,University,Old Town,7.67,160.13,19,26,4,4,Premium,Wallet,4.49,4.0,8.06,87.38,3,32,1,2.01,54.83,Rainy,Moderate,Call Center,0,1
CAB_15881,2025-11-21 16:59:00,Market,Downtown,10.27,209.87,16,21,4,2,Economy,UPI,5.0,3.72,3.78,82.67,1,32,1,1.0,31.53,Clear,Low,Call Center,0,0
CAB_15882,2024-01-01 08:22:00,Harbor,Old Town,13.85,271.64,8,1,0,4,Economy,Card,4.85,4.07,5.88,93.06,0,36,2,1.74,58.89,Cloudy,Heavy,App,0,1
CAB_15883,2026-06-15 14:52:00,University,Business District,6.18,140.2,14,15,0,4,SUV,Cash,4.39,3.96,1.57,94.43,3,40,2,1.17,46.67,Clear,Severe,App,0,0
CAB_15884,2024-03-22 08:47:00,Airport,Market,7.37,194.46,8,22,4,4,Economy,Wallet,4.16,3.28,5.88,86.34,3,36,2,1.12,34.39,Clear,Moderate,Call Center,0,0
CAB_15885,2025-07-07 09:06:00,Business District,Downtown,10.35,229.79,9,7,0,1,Auto,Card,4.3,4.78,5.07,94.84,2,29,1,1.66,54.2,Cloudy,Heavy,App,0,1
CAB_15886,2025-05-02 14:06:00,Downtown,Downtown,10.73,227.27,14,2,4,4,Auto,Cash,5.0,4.37,4.07,99.0,2,32,1,1.0,30.08,Cloudy,Moderate,Call Center,0,0
CAB_15887,2025-02-08 21:54:00,Residential,Downtown,2.99,120.0,21,8,5,3,Premium,Card,4.04,4.47,7.69,83.32,1,37,1,1.32,52.0,Clear,Severe,App,1,1
CAB_15888,2024-05-12 05:30:00,University,Harbor,9.22,189.56,5,12,6,4,Economy,Cash,4.86,4.69,0.5,85.57,2,28,2,1.0,37.6,Clear,Moderate,Website,1,1
CAB_15889,2024-10-30 06:57:00,Airport,Airport,5.26,153.66,6,30,2,3,Premium,Card,3.87,4.85,3.84,75.33,0,39,1,1.62,21.8,Snow,Low,Website,0,1
CAB_15890,2025-07-01 07:42:00,Harbor,Old Town,7.87,143.51,7,1,1,1,Economy,Cash,4.3,4.24,8.56,58.86,0,29,1,1.0,15.75,Clear,Moderate,App,0,0
CAB_15891,2025-03-09 10:06:00,Old Town,Market,7.59,123.22,10,9,6,1,Economy,Wallet,4.64,5.0,8.73,80.08,1,47,2,1.0,44.39,Clear,Moderate,Website,1,1
CAB_15892,2025-03-25 04:04:00,University,Airport,8.66,213.79,4,25,1,2,Premium,UPI,5.0,4.47,9.82,85.1,0,34,3,1.49,44.66,Storm,Moderate,Call Center,0,1
CAB_15893,2024-11-06 08:18:00,Business District,Harbor,5.31,123.17,8,6,2,1,Auto,Cash,4.22,4.37,6.23,84.6,4,38,0,1.14,11.29,Clear,Low,App,0,0
CAB_15894,2025-06-30 20:38:00,Residential,Market,3.08,120.0,20,30,0,4,SUV,Cash,4.63,4.61,0.5,91.54,1,27,1,1.0,5.0,Cloudy,Low,App,0,0
CAB_15895,2026-10-16 16:07:00,Residential,University,12.83,305.1,16,16,4,2,SUV,Card,4.43,4.62,3.37,49.54,2,30,0,1.72,54.69,Snow,Low,Call Center,0,1
CAB_15896,2024-06-03 01:26:00,Business District,Old Town,12.19,284.67,1,3,0,4,Economy,Wallet,4.49,4.12,6.72,73.81,1,44,3,1.0,35.06,Clear,Low,Call Center,0,0
CAB_15897,2025-04-18 09:44:00,Business District,Airport,14.45,315.8,9,18,4,4,SUV,Card,5.0,5.0,14.0,99.0,1,36,3,1.26,46.93,Clear,Moderate,Call Center,0,1
CAB_15898,2025-11-06 23:00:00,University,Market,8.91,184.32,23,6,3,2,Premium,UPI,3.6,4.67,8.38,87.1,3,39,3,1.57,59.53,Snow,Severe,Partner,0,1
CAB_15899,2026-03-17 05:29:00,Downtown,Residential,5.86,120.0,5,17,1,1,Economy,Cash,4.82,4.62,7.9,67.02,0,36,0,1.0,19.21,Clear,Low,App,0,0
CAB_15900,2024-03-07 06:25:00,Market,Business District,8.19,206.12,6,7,3,4,Auto,Wallet,5.0,5.0,6.97,76.16,2,29,0,1.89,46.39,Rainy,Moderate,App,0,1
CAB_15901,2024-06-03 03:15:00,University,University,6.06,120.0,3,3,0,2,Premium,Cash,4.49,4.75,7.31,86.11,2,41,1,1.63,61.91,Rainy,Severe,App,0,1
CAB_15902,2024-04-06 07:15:00,Residential,University,4.31,120.0,7,6,5,3,SUV,Card,5.0,4.54,10.43,91.22,0,43,0,1.0,28.36,Cloudy,Moderate,Website,1,0
CAB_15903,2024-04-19 08:25:00,Old Town,Old Town,9.56,209.83,8,19,4,4,Economy,Card,4.77,5.0,9.35,74.79,2,34,1,1.5,48.25,Cloudy,Heavy,Partner,0,0
CAB_15904,2024-09-05 02:15:00,Business District,Residential,15.4,384.77,2,5,3,3,Economy,Wallet,5.0,4.33,4.48,59.62,1,35,1,1.0,67.0,Cloudy,Low,App,0,1
CAB_15905,2026-09-29 16:08:00,Harbor,Business District,7.79,154.98,16,29,1,1,Economy,UPI,4.4,3.96,6.96,69.42,0,34,1,1.6,51.83,Rainy,Moderate,Call Center,0,1
CAB_15906,2026-03-08 00:00:00,Airport,Airport,3.99,120.0,0,8,6,1,Economy,Cash,4.1,4.75,5.94,53.78,0,38,1,1.0,19.19,Clear,Low,App,1,1
CAB_15907,2024-07-24 14:51:00,Harbor,University,13.35,325.79,14,24,2,2,Economy,Wallet,4.67,4.57,11.3,61.19,0,35,1,1.52,43.12,Rainy,Low,App,0,1
CAB_15908,2026-02-21 01:00:00,University,Market,12.13,279.27,1,21,5,4,Premium,UPI,4.36,4.42,2.77,75.25,1,41,1,1.0,35.68,Clear,Low,App,1,1
CAB_15909,2026-09-03 07:26:00,Old Town,Downtown,8.95,206.62,7,3,3,3,Economy,Card,4.35,4.69,3.35,98.21,0,33,2,1.82,45.78,Rainy,Moderate,App,0,1
CAB_15910,2024-12-02 19:45:00,Residential,Business District,5.54,127.38,19,2,0,3,SUV,Card,4.28,4.49,0.51,92.19,2,34,5,1.92,34.89,Rainy,Low,Website,0,0
CAB_15911,2026-01-19 11:47:00,Harbor,Market,14.94,351.36,11,19,0,2,Premium,UPI,5.0,4.22,11.45,47.7,1,32,2,1.44,53.39,Rainy,Low,App,0,1
CAB_15912,2025-01-24 23:28:00,Business District,Market,7.09,173.52,23,24,4,3,Economy,Cash,4.53,4.22,0.5,96.9,1,37,5,1.85,19.98,Rainy,Low,App,0,0
CAB_15913,2024-02-02 09:39:00,Harbor,Downtown,12.24,301.26,9,2,4,1,Premium,Card,4.12,4.81,7.86,83.5,0,39,0,1.63,53.37,Rainy,Low,App,0,0
CAB_15914,2024-10-03 00:17:00,Harbor,University,8.82,173.74,0,3,3,4,Economy,Cash,4.8,4.05,8.57,82.83,1,30,1,1.0,41.69,Clear,Low,App,0,1
CAB_15915,2024-05-29 01:14:00,Harbor,Downtown,5.76,128.36,1,29,2,3,Premium,Wallet,4.74,4.73,0.5,92.02,1,34,1,1.0,17.15,Cloudy,Low,Call Center,0,0
